roadmap_role,dev_type,node_id,topic_label,parent_topic,order_index,node_type,maps_to_esco_uri,maps_to_esco_label,source
system-design,backend,uHdrZllrZFAnVkwIB3y5-,Availability in Numbers,,48,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,DOESIlBThd_wp2uOSd_CS,Background Jobs,,52,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,NEsPjQifNDlZJE-2YLVl1,Event-Driven,Background Jobs,53,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,zoViI4kzpKIxpU20T89K_,Schedule Driven,Background Jobs,54,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,2gRIstNT-fTkv5GZ692gx,Returning Results,Background Jobs,55,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Uk6J8JRcKVEFz4_8rLfnQ,Domain Name System,,56,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,O730v5Ww3ByAiBSs6fwyM,Content Delivery Networks,,57,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,uIerrf_oziiLg-KEyz8WM,Push CDNs,Content Delivery Networks,58,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,HkXiEMLqxJoQyAHav3ccL,Pull CDNs,Content Delivery Networks,59,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,14KqLKgh090Rb3MDwelWY,Load Balancers,,60,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,ocdcbhHrwjJX0KWgmsOL6,LB vs Reverse Proxy,Load Balancers,61,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,urSjLyLTE5IIz0TFxMBWL,Load Balancing Algorithms,Load Balancers,62,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,e69-JVbDj7dqV_p1j1kML,Layer 7 Load Balancing,Load Balancers,63,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,MpM9rT1-_LGD7YbnBjqOk,Layer 4 Load Balancing,Load Balancers,64,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,IkUCfSWNY-02wg2WCo1c6,Horizontal Scaling,Load Balancers,65,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,XXuzTrP5UNVwSpAk-tAGr,Application Layer,,66,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,UKTiaHCzYXnrNw31lHriv,Microservices,,67,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Nt0HUWLOl4O77elF8Is1S,Service Discovery,Application Layer,68,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,5FXwwRMNBhG7LT5ub6t2L,Databases,,69,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,KLnpMR2FxlQkCHZP6-tZm,SQL vs NoSQL,Databases,70,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,dc-aIbBwUdlwgwQKGrq49,Replication,,71,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,FX6dcV_93zOfbZMdM_-li,Sharding,,72,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,DGmVRI7oWdSOeIUn_g0rI,Federation,,73,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Zp9D4--DgtlAjE2nIfaO_,Denormalization,,74,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,fY8zgbB13wxZ1CFtMSdZZ,SQL Tuning,,75,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,KFtdmmce4bRkDyvFXZzLN,Key-Value Store,,77,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,didEznSlVHqqlijtyOSr3,Document Store,,78,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,WHq1AdISkcgthaugE9uY7,Wide Column Store,,79,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,6RLgnL8qLBzYkllHeaI-Z,Graph Databases,,80,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,-X4g8kljgVBOBcf1DDzgi,Caching,,82,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Bgqgl67FK56ioLNFivIsc,Refresh Ahead,,83,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,vNndJ-MWetcbaF2d-3-JP,Write-behind,,84,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,RNITLR1FUQWkRbSBXTD_z,Write-through,,85,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,bffJlvoLHFldS0CluWifP,Cache Aside,,86,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,RHNRb6QWiGvCK3KQOPK3u,Client Caching,,88,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Kisvxlrjb7XnKFCOdxRtb,CDN Caching,,89,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,o532nPnL-d2vXJn9k6vMl,Web Server Caching,,90,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,BeIg4jzbij2cwc_a_VpYG,Database Caching,,91,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,5Ux_JBDOkflCaIm4tVBgO,Application Caching,,92,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,84N4XY31PwXRntXX1sdCU,Asynchronism,,93,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,YiYRZFE_zwPMiCZxz9FnP,Back Pressure,Asynchronism,94,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,a9wGW_H1HpvvdYCXoS-Rf,Task Queues,Asynchronism,95,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,37X1_9eCmkZkz5RDudE5N,Message Queues,Asynchronism,96,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,3pRi8M4xQXsehkdfUNtYL,Idempotent Operations,,99,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,uQFzD_ryd-8Dr1ppjorYJ,Communication,,101,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,I_nR6EwjNXSG7_hw-_VhX,HTTP,,102,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,2nF5uC6fYKbf0RFgGNHiP,TCP,,103,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,LC5aTmUKNiw9RuSUt3fSE,UDP,Communication,104,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,ixqucoAkgnphWYAFnsMe-,RPC,,105,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,6-bgmfDTAQ9zABhpmVoHV,REST,,106,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Hw2v1rCYn24qxBhhmdc28,gRPC,,107,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,jwv2g2Yeq-6Xv5zSd746R,GraphQL,,108,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,p--uEm6klLx_hKxKJiXE5,Performance Antipatterns,,109,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,hxiV2uF7tvhZKe4K-4fTn,Busy Database,,110,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,i_2M3VloG-xTgWDWp4ngt,Busy Frontend,,111,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,0IzQwuYi_E00bJwxDuw2B,Chatty I/O,,112,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,6u3XmtJFWyJnyZUnJcGYb,Extraneous Fetching,,113,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,lwMs4yiUHF3nQwcvauers,Improper Instantiation,,114,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,p1QhCptnwzTGUXVMnz_Oz,Monolithic Persistence,,115,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,klvHk1_e03Jarn5T46QNi,No Caching,,116,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,r7uQxmurvfsYtTCieHqly,Noisy Neighbor,,117,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,LNmAJmh2ndFtOQIpvX_ga,Retry Storm,,118,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Ihnmxo_bVgZABDwg1QGGk,Synchronous I/O,,119,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,hDFYlGFYwcwWXLmrxodFX,Monitoring,,120,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,hkjYvLoVt9xKDzubm0Jy3,Health Monitoring,Monitoring,121,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,rVrwaioGURvrqNBufF2dj,Availability Monitoring,Monitoring,122,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,x1i3qWFtNNjd00-kAvFHw,Performance Monitoring,Monitoring,123,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,I_NfmDcBph8-oyFVFTknL,Security Monitoring,Monitoring,124,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,eSZq74lROh5lllLyTBK5a,Usage Monitoring,Monitoring,125,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Q0fKphqmPwjTD0dhqiP6K,Instrumentation,Monitoring,126,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,IwMOTpsYHApdvHZOhXtIw,Visualization & Alerts,Monitoring,127,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,THlzcZTNnPGLRiHPWT-Jv,Cloud Design Patterns,,129,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,dsWpta3WIBvv2K9pNVPo0,Messaging,,131,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,VgvUWAC6JYFyPZKBRoEqf,Sequential Convoy,,132,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,uR1fU6pm7zTtdBcNgSRi4,Scheduling Agent Supervisor,,133,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,LncTxPg-wx8loy55r5NmV,Queue-Based Load Leveling,,134,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,2ryzJhRDTo98gGgn9mAxR,Publisher/Subscriber,,135,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,DZcZEOi7h3u0744YhASet,Priority Queue,,136,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,siXdR3TB9-4wx_qWieJ5w,Pipes and Filters,,137,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,9Ld07KLOqP0ICtXEjngYM,Competing Consumers,,138,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,aCzRgUkVBvtHUeLU6p5ZH,Choreography,,139,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,kl4upCnnZvJSf2uII1Pa0,Claim Check,,140,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,eNFNXPsFiryVxFe4unVxk,Async Request Reply,,141,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,W0cUCrhiwH_Nrzxw50x3L,Data Management,,142,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,stZOcr8EUBOK_ZB48uToj,Valet Key,,143,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,-lKq-LT7EPK7r3xbXLgwS,Static Content Hosting,,144,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,R6YehzA3X6DDo6oGBoBAx,Sharding,,145,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,WB7vQ4IJ0TPh2MbZvxP6V,Materialized View,,146,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,AH0nVeVsfYOjcI3vZvcdz,Index Table,,147,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,7OgRKlwFqrk3XO2z49EI1,Event Sourcing,,148,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,LTD3dn05c0ruUJW0IQO7z,CQRS,,149,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,PK4V9OWNVi8StdA2N13X2,Cache-Aside,,150,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,PtJ7-v1VCLsyaWWYHYujV,Design & Implementation,,151,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,VIbXf7Jh9PbQ9L-g6pHUG,Strangler Fig,,152,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,izPT8NfJy1JC6h3i7GJYl,Static Content Hosting,,153,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,AAgOGrra5Yz3_eG6tD2Fx,Sidecar,,154,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,WkoFezOXLf1H2XI9AtBtv,Pipes & Filters,,155,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,beWKUIB6Za27yhxQwEYe3,Leader Election,,156,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,LXH_mDlILqcyIKtMYTWqy,Gateway Routing,,157,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,0SOWAA8hrLM-WsG5k66fd,Gateway Offloading,,158,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,bANGLm_5zR9mqMd6Oox8s,Gateway Aggregation,,159,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,BrgXwf7g2F-6Rqfjryvpj,External Config Store,,160,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,ODjVoXnvJasPvCS2A5iMO,Compute Resource Consolidation,,161,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,ivr3mh0OES5n86FI1PN4N,CQRS,,162,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,n4It-lr7FFtSY83DcGydX,Backends for Frontend,,163,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,4hi7LvjLcv8eR6m-uk8XQ,Anti-Corruption Layer,,164,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Hja4YF3JcgM6CPwB1mxmo,Ambassador,,165,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,DYkdM_L7T2GcTPAoZNnUR,Reliability Patterns,,166,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Xzkvf4naveszLGV9b-8ih,Availability,,168,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,FPPJw-I1cw8OxKwmDh0dT,Deployment Stamps,,169,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Ml9lPDGjRAJTHkBnX51Un,Geodes,,170,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,cNJQoMNZmxNygWAJIA8HI,Health Endpoint Monitoring,,171,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,-M3Zd8w79sKBAY6_aJRE8,Queue-Based Load Leveling,,172,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,6YVkguDOtwveyeP4Z1NL3,Throttling,,173,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,wPe7Xlwqws7tEpTAVvYjr,High Availability,,174,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,Ze471tPbAwlwZyU4oIzH9,Deployment Stamps,,175,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,6hOSEZJZ7yezVN67h5gmS,Geodes,,176,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,uK5o7NgDvr2pV0ulF0Fh9,Health Endpoint Monitoring,,177,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,IR2_kgs2U9rnAJiDBmpqK,Bulkhead,,178,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,D1OmCoqvd3-_af3u0ciHr,Circuit Breaker,,179,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,wlAWMjxZF6yav3ZXOScxH,Resiliency,,180,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,PLn9TF9GYnPcbpTdDMQbG,Bulkhead,,181,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,O4zYDqvVWD7sMI27k_0Nl,Circuit Breaker,,182,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,MNlWNjrG8eh5OzPVlbb9t,Compensating Transaction,,183,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,CKCNk3obx4u43rBqUj2Yf,Health Endpoint Monitoring,,184,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,AJLBFyAsEdQYF6ygO0MmQ,Leader Election,,185,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,NybkOwl1lgaglZPRJQJ_Z,Queue-Based Load Leveling,,186,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,xX_9VGUaOkBYFH3jPjnww,Retry,,187,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,RTEJHZ26znfBLrpQPtNvn,Scheduler Agent Supervisor,,188,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,ZvYpE6-N5dAtRDIwqcAu6,Security,,189,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,lHPl-kr1ArblR7bJeQEB9,Federated Identity,,190,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,DTQJu0AvgWOhMFcOYqzTD,Gatekeeper,,191,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
system-design,backend,VltZgIrApHOwZ8YHvdmHB,Valet Key,,192,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,tU4Umtnfu01t9gLlnlK6b,Pick a Language,,39,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,RlKZzs44biQPgxD0tK1qx,Python,Pick a Language,40,subtopic,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python (computer programming),roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,mWW88VnkqWgDz02qw5zU-,Go,,41,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,jHKCLfLml8oZyj4829gx0,C#,Pick a Language,42,subtopic,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,C#,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,1bDjg-KBDKRmE6f1MWY8l,Rust,Pick a Language,43,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,1kQJs-3Aw8Bi7d_Xh67zS,C++,,44,subtopic,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,C#,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,n4IsklfYJXFIyF1rGWuEa,C,Pick a Language,45,subtopic,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,C#,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,1lQSUFrrIGq19nUnM92-I,Java,,46,subtopic,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,Java (computer programming),roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,NM7q5REW1sJgMhxJhPpLT,Data Structures,,47,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,gr8BK6vq4AVwp_aUozZmf,Linked List,Data Structures,48,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,hJB5gO9tosRlC4UmdSNzl,Stack,,49,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,JI990pDX2jjNe6IH_Y_t0,Queue,Data Structures,50,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,G2dN2FO0SN_I-5AhO_EUk,Hash Table,Data Structures,51,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,TwW6SO2IXqkxJXVjLzdwU,Array,,52,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,_eWqiWUmOj0zUo_Ix3j1O,Tree,,53,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,G9dnegZ6zNvxrCZ3O_b_z,Binary Tree,,54,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,et7l85gnxjvzD2tDyHT_T,Binary Search Tree,,55,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,Q8ZJNeTbc22Q08Mra-McY,Full Binary Tree,,56,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,Jx1WWCjm8jkfAGtHv15n1,Complete Binary Tree,,57,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,ZaWGLvZyu4sIPn-zwVISN,Balanced Tree,,58,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,w4sxmZR1BjX6wlrZmuOlf,Unbalanced Tree,,59,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,vQm046o6ozcvLoqg9L6eL,Graph,Data Structures,60,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,6Jy8SXHuYA08h9iLjKFWR,Directed Graph,,61,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,QGx8it2N_85PiPVjpTGK_,Undirected Graph,,62,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,L4xtWOdqGUf4SbJkoOsNM,Spanning Tree,,63,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,HZ1kk0TQ13FLC9t13BZl5,Adjacency Matrix,,65,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,rTnKJcPniUtqvfOyC88N0,Adjacency List,,66,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,pw3ZCC3HKU7D5SQwte4vE,Heap,,67,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,UpBrpmrUwYUB9eesNxCq5,Asymptotic Notation,,68,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,c-NrTtJuNihbHzyPEOKTW,Big O,,69,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,ThLpVZQIJ4diY5m0dik8m,Big-Theta,,70,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,X33735aeAVSlJ6yv9GS-h,Big Omega,,71,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,3F_QBv_sU39ehOxpurF88,Constant,,73,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,nnlMNkQn1HU4U9yPbV9kQ,Logarithmic,,74,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,jymhjv8GiFALQpox6aZeu,Linear,,75,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
computer-science,general,sVFvpsAO1_ZH9aliEj9aF,Polynomial,,76,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
